LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
MA;6677143.265999999800000;25504246.137753356000000;1;2002
MA;6675065.395999999700000;25498288.818210684000000;1;2002
MA;6675380.149000000200000;25497414.674084827000000;1;2002
MA;6679772.745000000100000;25504100.394399099000000;1;2002
MA;6680890.271999999900000;25493660.174339332000000;1;2002
MA;6676171.186999999900000;25502615.403884090000000;1;2002
MA;6681810.087000000300000;25497131.725367777000000;1;2002
MA;6677429.582999999600000;25497150.427849073000000;1;2002
MA;6672616.065999999600000;25495857.270642232000000;1;2002
MA;6674991.390999999800000;25495483.097016405000000;1;2002
MA;6675562.040000000000000;25501799.266200230000000;1;2002
MA;6676649.144999999600000;25495800.118699383000000;1;2002
JK;6672983.461000000100000;25496819.820179682000000;2;2002
MA;6675555.991999999600000;25496150.465849038000000;1;2002
MA;6677136.250000000000000;25496056.546942957000000;1;2002
PP;6682877.361999999700000;25500053.449446049000000;1;2002
MA;6675598.193000000000000;25497444.092555407000000;2;2002
MA;6677556.604000000300000;25493813.258186247000000;1;2002
JK;6675009.933000000200000;25495467.524531979000000;2;2002
MA;6678682.485000000300000;25496028.696970806000000;1;2002
MA;6674330.383999999600000;25495960.443039060000000;2;2002
MA;6672694.159000000000000;25496981.691517811000000;1;2002
MA;6679591.291000000200000;25503495.456004038000000;1;2002
MA;6673052.906999999700000;25496139.242860261000000;1;2002
MA;6682510.320000000300000;25503856.286643207000000;1;2002
MA;6673767.117999999800000;25495436.131063372000000;1;2002
MA;6676217.571000000500000;25503254.456745040000000;1;2002
MA;6675575.977000000000000;25501499.630499866000000;1;2002
MA;6676767.065999999600000;25502597.346902151000000;1;2002
MA;6675377.548999999600000;25495116.148883354000000;1;2002
MA;6677479.314000000200000;25492781.886717618000000;1;2002
MA;6681016.572999999900000;25502777.766721729000000;1;2002
MA;6678156.404000000100000;25505382.275117218000000;1;2002
MA;6677801.742999999800000;25496849.945649557000000;1;2002
MA;6672533.173000000400000;25496159.991339512000000;1;2002
MA;6677131.008999999600000;25495982.654016849000000;2;2002
MA;6679920.435999999800000;25506628.749370743000000;1;2002
JK;6675132.564000000200000;25498127.671371829000000;2;2002
MA;6675361.612999999900000;25495085.610413894000000;1;2002
MA;6675189.672000000300000;25498427.153072346000000;1;2002
PP;6672904.883999999600000;25495613.357886147000000;1;2002
MA;6671646.565000000400000;25497382.683616817000000;1;2002
JK;6673308.206000000200000;25497134.209365293000000;1;2002
PP;6675635.881000000100000;25497333.873665627000000;1;2002
MA;6678147.069000000100000;25498239.462760039000000;1;2002
MA;6672864.146999999900000;25497604.981894519000000;1;2002
MA;6671460.910000000100000;25497233.198266301000000;1;2002
MA;6678667.733000000000000;25496301.333698168000000;2;2002
JK;6674663.917000000400000;25495706.167293336000000;2;2002
PP;6682012.287999999700000;25499279.111220390000000;2;2002
PP;6672497.057000000000000;25496421.266578235000000;1;2002
MA;6675890.916000000200000;25497758.449241053000000;1;2002
MA;6673514.020999999700000;25495603.910395592000000;1;2002
MA;6682272.438000000100000;25504559.000440493000000;1;2002
MA;6680466.443000000000000;25494929.894069608000000;1;2002
PP;6681699.003999999700000;25500201.255798243000000;1;2002
MA;6672443.854000000300000;25496647.034852467000000;1;2002
MA;6677690.888000000300000;25505277.297222197000000;1;2002
MA;6682350.303999999500000;25504684.731814761000000;1;2002
MA;6681719.568000000000000;25499691.271308228000000;1;2002
MA;6674636.890999999800000;25496234.353765149000000;1;2002
MA;6673544.802000000100000;25495628.995870508000000;1;2002
MA;6671458.092000000200000;25497239.288260214000000;1;2002
MA;6673129.337000000300000;25497010.537488963000000;1;2002
MA;6674901.926000000000000;25495436.773562729000000;1;2002
MA;6674202.859000000200000;25497333.262666240000000;2;2002
MA;6677341.809000000400000;25495277.778721724000000;1;2002
MA;6677576.696000000500000;25504382.109617386000000;1;2002
MA;6678309.495000000100000;25494023.600975905000000;1;2002
MA;6672447.560999999800000;25495613.201886300000000;1;2002
MA;6672234.835000000000000;25496981.596017905000000;1;2002
MA;6681267.507000000200000;25497158.181341320000000;1;2002
MA;6672802.524000000200000;25497618.857380643000000;1;2002
MA;6673486.723000000200000;25495858.914640587000000;1;2002
MA;6680045.892000000000000;25491257.099742409000000;1;2002
MA;6678296.274000000200000;25497318.296681203000000;1;2002
MA;6681952.392000000000000;25499283.928715572000000;1;2002
MA;6677805.682000000000000;25504772.456227038000000;1;2002
MA;6679919.294999999900000;25498205.759293742000000;1;2002
MA;6674354.701999999600000;25497853.030146472000000;3;2002
MA;6676586.247000000400000;25493460.401539102000000;2;2002
MA;6672914.622999999700000;25497421.325078174000000;1;2002
PP;6681248.409000000000000;25498508.709990788000000;1;2002
MA;6679973.570000000300000;25496562.962936539000000;1;2002
MA;6675051.498999999800000;25495485.278014224000000;2;2002
MA;6678463.810999999800000;25492049.565949939000000;1;2002
MA;6680453.792999999600000;25496064.066935435000000;1;2002
MA;6679398.179999999700000;25492997.916501589000000;2;2002
MA;6680982.714999999900000;25501462.852536645000000;1;2002
MA;6678554.355999999700000;25495135.956363548000000;2;2002
MA;6682691.944000000100000;25499911.967087533000000;1;2002
JK;6676143.196000000500000;25496374.841624662000000;2;2002
MA;6676796.265999999800000;25496956.471543029000000;2;2002
MA;6674763.825000000200000;25498177.871321630000000;1;2002
MA;6673458.110999999600000;25497391.851607651000000;1;2002
MA;6681966.438000000100000;25490802.604696903000000;2;2002
MA;6675640.485999999600000;25497717.003282499000000;1;2002
MA;6672381.430999999900000;25494883.697115805000000;2;2002
MA;6676683.168999999800000;25496955.895543605000000;1;2002
MA;6678038.060999999800000;25504713.375286117000000;2;2002
MA;6685036.325000000200000;25499605.710393790000000;1;2002
MA;6680568.144000000300000;25502411.088588409000000;1;2002
MA;6674924.032999999800000;25498081.952917546000000;1;2002
MA;6679364.943000000000000;25499890.740608759000000;1;2002
MA;6677289.582999999600000;25496988.554510947000000;1;2002
PP;6680987.576000000400000;25493106.843892660000000;2;2002
MA;6671475.997999999700000;25497235.743763756000000;1;2002
MA;6674730.449000000000000;25495623.095376406000000;1;2002
MA;6676076.696000000500000;25496062.637436867000000;1;2002
MA;6675299.928999999500000;25495262.600736901000000;1;2002
MA;6683987.769000000300000;25500172.887826610000000;1;2002
MA;6679051.065000000400000;25507858.977140512000000;2;2002
JK;6672828.770999999700000;25496503.282496221000000;2;2002
MA;6684219.762000000100000;25499276.222723275000000;1;2002
MA;6685435.985999999600000;25501564.991934504000000;1;2002
MA;6681328.435999999800000;25497319.449180052000000;2;2002
MA;6682520.332999999600000;25495737.230762273000000;1;2002
MA;6675598.683000000200000;25494157.788341716000000;1;2002
MA;6675756.213000000500000;25501569.222930275000000;1;2002
MA;6674114.787999999700000;25497233.859765641000000;1;2002
JK;6677197.588999999700000;25504486.665512830000000;2;2002
MA;6672986.968999999600000;25497596.257403243000000;1;2002
MA;6681027.671000000100000;25496409.923589580000000;1;2002
MA;6679673.909000000000000;25496680.122319378000000;1;2002
MA;6677712.375000000000000;25498325.688173812000000;2;2002
MA;6672644.299999999800000;25496062.559436943000000;1;2002
MA;6682063.048999999600000;25496332.501667000000000;1;2002
MA;6676702.535000000100000;25504100.378899116000000;1;2002
JK;6673252.097000000100000;25497098.883400619000000;1;2002
MA;6674266.248999999800000;25495495.060504444000000;1;2002
MA;6675371.515999999800000;25496733.458766043000000;1;2002
MA;6672417.801000000000000;25496480.707518794000000;1;2002
MA;6673098.230000000400000;25496214.923784580000000;1;2002
MA;6677940.353000000100000;25504725.343774151000000;2;2002
MA;6682538.870000000100000;25499054.998444501000000;2;2002
MA;6675909.786999999500000;25501749.700749796000000;1;2002
MA;6677966.173000000400000;25492865.199134305000000;2;2002
MA;6677704.514000000400000;25502788.094211403000000;1;2002
MA;6678572.928000000300000;25495154.406845096000000;1;2002
MA;6678180.207000000400000;25496988.581010919000000;1;2002
MA;6676086.087000000300000;25496075.361924142000000;2;2002
MA;6674732.203999999900000;25503112.329887167000000;1;2002
MA;6674042.901999999800000;25495885.094114408000000;1;2002
MA;6683252.057000000000000;25504160.032339461000000;1;2002
MA;6678137.646999999900000;25498258.761740740000000;1;2002
MA;6676623.116999999600000;25493389.235110272000000;2;2002
MA;6676058.821999999700000;25493062.098437406000000;1;2002
MA;6677970.134999999800000;25504717.435782056000000;1;2002
MA;6680944.004999999900000;25499822.860176638000000;1;2002
MA;6683827.383999999600000;25500493.976005521000000;1;2002
MA;6672242.544999999900000;25495650.434349068000000;1;2002
MA;6675151.104000000300000;25498574.424425077000000;1;2002
MA;6677116.468000000300000;25496493.451006051000000;1;2002
MA;6672616.457000000400000;25496134.452365048000000;1;2002
MA;6679750.468999999600000;25499932.092567407000000;1;2002
MA;6672536.780000000300000;25495981.758017745000000;1;2002
MA;6676050.731999999800000;25495998.378501125000000;1;2002
MA;6675371.728000000100000;25496806.503692999000000;1;2002
JK;6675211.947999999900000;25495463.404536098000000;1;2002
MA;6680850.474999999600000;25499477.449022051000000;1;2002
MA;6678448.428000000300000;25493126.772872731000000;2;2002
MA;6681039.495000000100000;25499407.673591826000000;1;2002
MA;6683178.615000000200000;25504048.176951319000000;1;2002
MA;6673519.929999999700000;25495501.660497844000000;1;2002
MA;6673153.825000000200000;25495969.069530435000000;1;2002
MA;6673144.849000000400000;25496961.033038467000000;1;2002
MA;6674094.526999999800000;25496036.636462867000000;1;2002
MA;6671990.305999999900000;25497630.452369049000000;1;2002
MA;6673582.810999999800000;25497412.090087410000000;1;2002
MA;6675274.599999999600000;25495846.774652727000000;1;2002
MA;6680232.245000000100000;25494169.460830044000000;1;2002
MA;6678994.399000000200000;25506352.597646896000000;1;2002
MA;6674600.200000000200000;25496806.864692636000000;1;2002
MA;6677713.343999999600000;25498324.658674840000000;2;2002
MA;6679626.951000000400000;25503681.509317987000000;1;2002
MA;6673112.435999999800000;25496485.682513818000000;1;2002
MA;6672383.303000000300000;25495507.073492430000000;1;2002
MA;6670886.424999999800000;25495413.318086185000000;1;2002
MA;6676301.038999999900000;25503466.081033412000000;1;2002
PP;6672373.179999999700000;25495932.676066827000000;2;2002
MA;6681053.735000000300000;25499448.270551227000000;1;2002
MA;6674780.392000000000000;25499352.196647301000000;1;2002
MA;6677194.268000000200000;25496055.789443713000000;1;2002
MA;6672910.196999999700000;25497605.588393912000000;1;2002
MA;6673657.008000000400000;25497218.708780792000000;1;2002
MA;6676098.599000000400000;25497875.242124259000000;1;2002
MA;6673475.047000000300000;25497422.360077143000000;1;2002
MA;6677069.497999999700000;25507491.721507769000000;1;2002
MA;6673422.678999999500000;25495528.623470880000000;1;2002
MA;6681144.508999999600000;25499801.771197729000000;1;2002
MA;6681565.856999999800000;25502873.194626302000000;1;2002
MA;6679638.742999999800000;25500835.117664382000000;1;2002
MA;6680987.486999999700000;25502742.622756872000000;1;2002
JK;6671343.548000000400000;25496794.444205057000000;1;2002
MA;6673851.853000000100000;25495920.903578598000000;1;2002
MA;6683067.860000000300000;25504685.992313500000000;1;2002
MA;6672477.972000000100000;25496220.704778798000000;1;2002
JK;6675007.508999999600000;25495486.611012891000000;2;2002
MA;6672190.574000000000000;25496808.815190688000000;1;2002
MA;6672697.462000000300000;25497024.621474881000000;1;2002
MA;6673352.512000000100000;25495524.744974758000000;1;2002
MA;6680259.623999999800000;25496128.994370509000000;1;2002
MA;6672368.132000000200000;25494874.093125410000000;1;2002
MA;6672011.714999999900000;25495859.567139935000000;1;2002
MA;6680195.342000000200000;25493942.421557084000000;2;2002
MA;6676804.668999999800000;25508098.183401305000000;1;2002
JK;6675821.470999999900000;25501708.345791150000000;1;2002
MA;6673002.883999999600000;25496536.034463469000000;1;2002
MA;6672302.616999999600000;25496146.961352542000000;1;2002
MA;6678030.336000000100000;25504953.783045709000000;1;2002
MA;6681874.972000000100000;25500493.132006366000000;1;2002
MA;6672118.593999999600000;25496480.764518738000000;1;2002
MA;6672684.051000000000000;25495921.257078245000000;1;2002
MA;6685691.043999999800000;25501131.953367542000000;2;2002
MA;6679789.009999999800000;25503613.551385943000000;1;2002
MA;6673607.807000000000000;25497246.217253283000000;1;2002
MA;6673007.826000000400000;25496071.560927942000000;1;2002
MA;6679652.826000000400000;25507341.373658117000000;1;2002
MA;6680107.530000000300000;25498407.199592300000000;1;2002
MA;6679633.138000000300000;25494278.684720818000000;1;2002
MA;6678211.754999999900000;25504996.319503173000000;1;2002
JK;6672716.252999999600000;25496191.470808033000000;1;2002
MA;6673127.616999999600000;25496194.019305483000000;1;2002
MA;6672655.628999999700000;25496337.408162095000000;1;2002
MA;6675053.549999999800000;25498327.204172295000000;1;2002
MA;6672437.163999999900000;25496161.898837604000000;1;2002
MA;6676966.366000000400000;25507522.866976622000000;1;2002
MA;6681097.321999999700000;25494086.196413308000000;2;2002
MA;6673105.104000000300000;25496507.919991583000000;1;2002
MA;6672609.515999999800000;25496532.940466560000000;1;2002
JK;6675395.088999999700000;25495794.089705411000000;2;2002
MA;6680993.588000000500000;25501194.331805166000000;1;2002
MA;6678952.333999999800000;25504502.533496961000000;1;2002
MA;6675953.327999999700000;25496449.642549861000000;1;2002
MA;6672632.422000000300000;25496331.106168397000000;1;2002
MA;6675283.569000000100000;25495284.111715391000000;2;2002
MA;6672426.504999999900000;25498485.848513652000000;1;2002
MA;6672779.531000000400000;25497355.368644133000000;1;2002
MA;6677777.240000000200000;25498352.743146759000000;1;2002
JK;6672740.131000000100000;25495724.422775079000000;2;2002
MA;6670647.837000000300000;25495762.782236721000000;1;2002
MA;6681616.746000000300000;25493824.278675225000000;1;2002
JK;6675959.538999999900000;25497083.898415603000000;2;2002
MA;6679403.825000000200000;25497607.953891546000000;1;2002
MA;6677432.520999999700000;25507979.083520409000000;1;2002
MA;6671460.122000000400000;25497240.227259275000000;1;2002
MA;6672623.491999999600000;25495606.871892631000000;1;2002
MA;6675249.758000000400000;25495621.369878132000000;1;2002
MA;6677889.909000000000000;25505009.075990416000000;2;2002
MA;6680462.138000000300000;25492081.055418450000000;1;2002
MA;6680144.428000000300000;25498138.892860606000000;1;2002
MA;6672785.656999999700000;25496764.770234730000000;1;2002
MA;6680865.540000000000000;25502549.178450316000000;3;2002
MA;6677165.703999999900000;25498283.214216284000000;1;2002
MA;6680622.085000000000000;25506171.162828330000000;1;2002
MA;6677500.143000000200000;25496936.140563361000000;2;2002
MA;6676243.082999999600000;25494519.525479980000000;1;2002
MA;6681143.063000000100000;25493647.506851997000000;1;2002
JK;6672858.705000000100000;25496401.305098198000000;2;2002
MA;6672640.815999999600000;25496145.722853780000000;1;2002
MA;6672766.608000000000000;25496003.815995686000000;1;2002
MA;6677568.525999999600000;25507975.962523527000000;1;2002
MA;6680084.356999999800000;25495827.093172409000000;1;2002
MA;6675332.430999999900000;25497920.474079028000000;1;2002
MA;6681487.089999999900000;25503245.848753646000000;1;2002
MA;6675090.026999999800000;25498375.133624367000000;1;2002
MA;6675017.688000000100000;25495492.306507196000000;1;2002
MA;6671867.201000000400000;25493302.170197334000000;1;2002
MA;6675786.810999999800000;25502380.875118621000000;1;2002
MA;6672677.381000000100000;25496361.766137738000000;1;2002
MA;6683702.138000000300000;25502006.849492647000000;1;2002
MA;6677712.588000000500000;25507479.237020254000000;1;2002
MA;6678320.599999999600000;25496899.266100235000000;1;2002
MA;6672387.173000000400000;25496262.482237019000000;1;2002
MA;6675740.495000000100000;25497615.903883599000000;1;2002
MA;6683555.483000000000000;25499546.542952955000000;1;2002
MA;6677286.432000000000000;25496983.646515854000000;1;2002
MA;6680063.540000000000000;25501511.731987767000000;1;2002
MA;6675414.447999999900000;25495805.511193991000000;1;2002
MA;6674813.768000000200000;25494475.775523730000000;1;2002
JK;6675760.605000000400000;25501681.169318326000000;2;2002
MA;6672986.099000000400000;25496609.593389910000000;1;2002
MA;6682138.934000000400000;25503555.322444174000000;1;2002
MA;6672956.047000000300000;25496443.387556113000000;1;2002
MA;6679234.842000000200000;25502927.845571648000000;1;2002
MA;6681031.473000000200000;25499902.266597234000000;1;2002
MA;6672660.169999999900000;25496652.490347013000000;1;2002
MA;6676589.947999999900000;25497974.433025066000000;1;2002
MA;6681603.114000000100000;25493836.700162806000000;2;2002
MA;6674914.552000000100000;25497769.020230480000000;1;2002
MA;6682588.190999999600000;25497150.162849337000000;1;2002
MA;6674992.058000000200000;25495406.023093481000000;1;2002
MA;6677906.551000000000000;25507440.335059155000000;1;2002
MA;6678175.439000000200000;25494850.234149270000000;1;2002
MA;6671680.370000000100000;25492882.536616970000000;1;2002
MA;6673032.422000000300000;25496619.197880305000000;1;2002
MA;6671857.462000000300000;25497143.132356368000000;1;2002
MA;6672696.157999999800000;25497113.723385777000000;1;2002
MA;6677921.308000000200000;25493531.017468486000000;1;2002
MA;6673181.958999999800000;25497294.143205360000000;1;2002
MA;6676768.401999999800000;25506604.193895299000000;1;2002
MA;6673145.339999999900000;25496217.499282002000000;1;2002
MA;6672641.747999999700000;25496837.177162323000000;1;2002
MA;6674633.097000000100000;25497793.559205942000000;1;2002
MA;6679112.809999999600000;25491638.625860881000000;1;2002
MA;6677194.656999999700000;25494417.638081867000000;1;2002
MA;6680028.923000000400000;25493800.364699140000000;1;2002
MA;6676955.155000000300000;25507285.033714458000000;3;2002
MA;6672212.981999999800000;25495136.971862532000000;1;2002
MA;6671706.980999999700000;25496998.586000916000000;2;2002
MA;6685435.167999999600000;25501571.020928476000000;1;2002
MA;6675748.952999999700000;25492941.398058109000000;1;2002
MA;6674607.349000000400000;25496745.605253898000000;1;2002
MA;6672788.983000000000000;25497436.138563361000000;1;2002
MA;6672020.161000000300000;25496435.713063788000000;1;2002
MA;6685435.199000000000000;25501572.020427477000000;1;2002
MA;6681766.580000000100000;25497116.032383468000000;1;2002
MA;6671689.660000000100000;25496294.618704885000000;1;2002
MA;6677184.134999999800000;25503019.018980477000000;1;2002
MA;6674058.475999999800000;25495738.520760983000000;1;2002
MA;6674159.957999999600000;25497469.657529842000000;1;2002
JK;6672743.368999999900000;25496095.582903918000000;1;2002
MA;6671577.627000000300000;25493620.154879350000000;2;2002
MA;6672482.032999999800000;25496090.490909010000000;1;2002
MA;6672678.781999999700000;25495615.203884300000000;1;2002
JK;6673057.688000000100000;25496825.577173926000000;2;2002
JK;6681137.631000000100000;25499805.982693516000000;2;2002
MA;6675602.314000000200000;25496853.554145947000000;1;2002
MA;6680999.544999999900000;25502711.234788261000000;1;2002
MA;6672629.913999999900000;25495620.687378816000000;1;2002
MA;6682988.622999999700000;25500686.527812969000000;2;2002
MA;6673923.656999999700000;25495714.585784916000000;1;2002
MA;6675619.149000000200000;25501999.679499816000000;1;2002
MA;6672602.828999999900000;25495618.505880997000000;1;2002
MA;6675898.338999999700000;25497937.349562149000000;2;2002
MA;6681153.957000000400000;25504173.606825888000000;1;2002
MA;6677508.656999999700000;25497250.102749400000000;2;2002
MA;6675148.894000000300000;25498006.091493409000000;1;2002
JK;6677093.622999999700000;25496036.823962677000000;1;2002
MA;6675426.417000000400000;25495011.596487906000000;1;2002
MA;6672734.703999999900000;25496172.899326604000000;1;2002
MA;6672214.277999999900000;25495675.307324197000000;1;2002
MA;6678802.279000000100000;25505560.842938650000000;1;2002
MA;6680541.754999999900000;25505105.824893668000000;2;2002
MA;6672971.525999999600000;25496624.045375455000000;1;2002
MA;6681778.486999999700000;25497112.669386834000000;1;2002
MA;6682207.051000000000000;25500289.926709570000000;2;2002
MA;6675523.362999999900000;25496097.416902084000000;2;2002
MA;6673503.747000000400000;25496156.606342897000000;1;2002
MA;6677492.775000000400000;25505014.106485385000000;1;2002
MA;6673519.233000000000000;25495478.665520839000000;1;2002
MA;6673074.957999999600000;25496635.921863578000000;1;2002
MA;6675271.091000000000000;25493584.311915193000000;1;2002
MA;6670899.394000000300000;25495279.832719669000000;1;2002
MA;6672813.896999999900000;25496375.643623859000000;1;2002
MA;6676508.873999999800000;25496685.984813519000000;1;2002
MA;6676828.194000000100000;25494410.731588773000000;1;2002
MA;6677304.265999999800000;25493708.827790678000000;1;2002
MA;6673960.398000000000000;25497092.434907068000000;1;2002
MA;6675257.902999999900000;25497376.348623153000000;1;2002
MA;6675073.555999999900000;25495156.381843120000000;1;2002
MA;6683247.140999999800000;25500466.538032960000000;1;2002
MA;6677953.997999999700000;25493685.133814372000000;1;2002
MA;6672206.900999999600000;25497116.535882965000000;1;2002
MA;6681702.462000000300000;25494308.016691487000000;1;2002
MA;6674769.758000000400000;25499397.551101949000000;1;2002
MA;6671815.205000000100000;25496507.966991536000000;1;2002
JK;6675746.315000000400000;25494670.673328832000000;2;2002
MA;6679130.051000000000000;25491910.290089216000000;1;2002
JK;6678051.240000000200000;25498049.231450271000000;2;2002
MA;6677292.208999999800000;25505330.408669084000000;2;2002
MA;6678913.218000000300000;25504136.454363041000000;1;2002
JK;6675016.650000000400000;25497968.068531431000000;1;2002
MA;6672918.105000000400000;25497602.346397154000000;1;2002
MA;6673798.342000000200000;25497226.435273066000000;1;2002
MA;6675303.626000000200000;25495054.343945161000000;1;2002
MA;6676173.341000000000000;25496378.931620572000000;1;2002
MA;6675737.912999999700000;25501691.864307631000000;1;2002
MA;6681063.240000000200000;25498771.504227996000000;1;2002
MA;6672762.383999999600000;25497284.838714663000000;1;2002
MA;6676819.502999999600000;25497227.957771543000000;1;2002
JK;6673195.691999999800000;25496294.028205473000000;2;2002
MA;6672725.978000000100000;25496182.170317333000000;1;2002
PP;6678677.082999999600000;25494595.863903642000000;2;2002
MA;6675177.222000000100000;25497719.032280467000000;1;2002
MA;6681312.274000000200000;25503058.009941485000000;1;2002
MA;6672179.801000000000000;25495693.363306139000000;1;2002
MA;6672439.182000000000000;25497285.622713879000000;1;2002
JK;6675758.907999999800000;25501658.204341292000000;2;2002
MA;6676914.643000000200000;25502711.959787536000000;1;2002
MA;6674704.212000000300000;25495648.907350596000000;1;2002
MA;6673541.890999999800000;25496028.362471141000000;1;2002
MA;6675803.848000000200000;25494554.850944653000000;2;2002
MA;6677810.438000000100000;25496872.699126802000000;1;2002
MA;6672903.720999999900000;25496830.242169261000000;1;2002
MA;6672948.780000000300000;25495972.279027224000000;1;2002
JK;6675283.049999999800000;25497017.335982166000000;2;2002
MA;6673102.900000000400000;25495576.337423164000000;1;2002
MA;6679057.639000000400000;25507778.719720770000000;1;2002
MA;6679898.542000000400000;25501317.591681905000000;1;2002
MA;6674904.946999999700000;25497848.367151134000000;1;2002
MA;6678715.301000000000000;25496649.136850365000000;1;2002
MA;6680343.162999999700000;25494527.348972157000000;1;2002
MA;6672327.978000000100000;25495960.063539438000000;1;2002
MA;6672888.606999999800000;25496430.420069084000000;1;2002
MA;6677266.059999999600000;25504170.364329129000000;1;2002
MA;6671537.116999999600000;25496346.272153229000000;1;2002
MA;6681322.404000000100000;25497054.445945054000000;1;2002
MA;6672225.125000000000000;25495669.974829528000000;1;2002
MA;6674910.258000000400000;25495249.390750114000000;1;2002
MA;6675260.030000000300000;25495068.674930830000000;1;2002
MA;6680158.313000000100000;25496154.081345420000000;1;2002
MA;6671933.302000000100000;25496409.323590178000000;1;2002
MA;6676858.123999999800000;25493285.046714459000000;1;2002
MA;6681314.405000000300000;25497054.688444812000000;2;2002
MA;6680555.605999999700000;25494966.218033284000000;2;2002
MA;6676716.396999999900000;25492108.528890979000000;1;2002
MA;6678524.103000000100000;25502358.965140533000000;2;2002
MA;6677716.064000000200000;25504853.228146266000000;1;2002
JK;6681459.445000000300000;25504446.549552944000000;2;2002
MA;6674324.860000000300000;25497825.914673585000000;1;2002
MA;6679688.065999999600000;25494308.041691463000000;1;2002
MA;6677157.026999999800000;25507672.202327289000000;1;2002
MA;6676908.294999999900000;25493388.599110905000000;2;2002
MA;6674952.876000000200000;25497877.936121564000000;1;2002
MA;6676625.034000000000000;25501774.060225438000000;1;2002
MA;6675744.644999999600000;25497620.781878717000000;1;2002
MA;6672514.389000000400000;25496134.541864961000000;1;2002
MA;6677194.240000000200000;25497012.458487041000000;1;2002
MA;6674995.421000000100000;25495483.975515526000000;1;2002
MA;6673074.807000000000000;25496630.923368577000000;1;2002
MA;6673185.184999999600000;25495583.851915650000000;1;2002
MA;6677178.570000000300000;25494415.124084380000000;1;2002
MA;6677392.896999999900000;25498251.311748188000000;2;2002
MA;6676311.644000000300000;25496980.163519338000000;2;2002
MA;6672804.622000000400000;25496829.240670260000000;1;2002
MA;6679730.933000000200000;25500542.117457382000000;1;2002
MA;6680653.122999999700000;25502111.299888197000000;3;2002
MA;6672654.635999999900000;25495610.931888573000000;1;2002
MA;6678140.131000000100000;25498241.674257826000000;1;2002
MA;6683557.128999999700000;25504782.237217255000000;2;2002
MA;6678732.813000000100000;25492439.686059821000000;1;2002
JK;6675048.342000000200000;25497395.707103793000000;2;2002
MA;6677530.463000000500000;25504606.671392821000000;2;2002
MA;6672003.012000000100000;25496563.320936181000000;1;2002
MA;6679595.120000000100000;25497976.418023083000000;1;2002
MA;6673082.440999999600000;25496717.752281748000000;1;2002
MA;6673077.109000000200000;25496640.859858643000000;1;2002
MA;6675595.251000000200000;25498800.134699363000000;1;2002
MA;6681214.646999999900000;25502280.410219084000000;1;2002
MA;6676962.201999999600000;25498172.299327202000000;1;2002
MA;6680752.080000000100000;25500126.889372610000000;1;2002
MA;6679495.872000000400000;25494933.297066208000000;1;2002
MA;6684037.191999999800000;25503551.803947691000000;1;2002
MA;6680710.193000000000000;25498778.204721294000000;2;2002
MA;6680294.354000000300000;25494336.695162810000000;1;2002
MA;6679035.111999999700000;25496965.671533830000000;1;2002
MA;6680370.491000000400000;25494603.573895931000000;2;2002
MA;6672755.207000000400000;25496981.844017658000000;1;2002
MA;6680873.479000000300000;25502646.006853487000000;1;2002
MA;6679468.042999999600000;25503622.279877216000000;1;2002
MA;6680337.468999999600000;25494603.574395929000000;1;2002
MP;6673120.348000000200000;25495987.095512409000000;2;2002
MA;6680698.176000000000000;25502277.053722441000000;1;2002
MA;6680300.354000000300000;25494435.582063921000000;1;2002
MP;6681483.430999999900000;25497183.657815844000000;2;2002
MP;6676137.864000000100000;25496330.972168531000000;2;2002
MA;6683384.993999999900000;25503824.762174733000000;1;2002
MA;6679738.316999999800000;25502997.645501848000000;1;2002
MA;6675519.655000000300000;25501589.399910096000000;1;2002
MA;6672701.604000000300000;25497855.078144424000000;1;2002
MA;6672199.203999999900000;25502610.653388843000000;1;2002
MA;6678741.475999999800000;25506097.072902419000000;1;2002
MA;6676449.402999999900000;25503045.286954209000000;1;2002
MA;6672851.815999999600000;25497660.393839106000000;1;2002
MA;6683646.733000000000000;25502423.826075669000000;1;2002
MA;6681685.035000000100000;25500004.539494958000000;2;2001
MA;6679128.078999999900000;25491680.191819314000000;1;2001
MA;6677103.367999999800000;25506264.804234687000000;2;2001
MA;6678662.248999999800000;25496285.489714012000000;2;2001
MA;6672789.588000000500000;25497555.204444297000000;1;2001
MA;6680769.485999999600000;25504101.201898292000000;1;2001
MA;6685866.484000000200000;25500779.385220114000000;1;2001
JK;6673248.310999999800000;25497072.979926523000000;1;2001
MA;6681242.411000000300000;25496330.362669140000000;1;2001
MA;6675649.930999999900000;25501892.671606824000000;1;2001
MA;6672940.865000000200000;25496834.120165382000000;1;2001
MA;6678987.117999999800000;25492410.963588543000000;1;2001
MA;6675688.256000000100000;25501704.376795121000000;1;2001
MA;6675627.086000000100000;25502030.461469036000000;1;2001
MA;6679579.536999999500000;25493434.724564780000000;1;2001
MA;6685026.434999999600000;25500335.527663972000000;1;2001
MA;6678661.643000000200000;25496298.516700987000000;1;2001
PP;6672670.167000000400000;25496685.210814290000000;1;2001
MA;6672815.264999999700000;25495826.219173282000000;1;2001
MA;6671266.633999999600000;25496138.314361189000000;1;2001
MA;6675715.712000000300000;25497788.775210727000000;1;2001
MA;6673575.462000000300000;25495650.082349420000000;1;2001
